"","SASID","Grade","City","Postal Code","Assignment Type","Growth Proficiency Category","SGP (Expectation=50)","Test 1 Benchmark Category","Test 2 Benchmark Category","Test 1 PR","Test 2 PR","IEP","TS Placement"
"1",1014431837,5,"Sandwich","02563","Star Math","Low Growth, High Proficiency",4,"At/Above Benchmark","At/Above Benchmark",98,86,0,"Gen Ed"
"2",1067278432,5,"Wareham","02571","Star Math","Low Growth, Low Proficiency",13,"On Watch","Intervention",25,15,0,"Gen Ed"
"3",1048767131,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",43,"At/Above Benchmark","At/Above Benchmark",88,87,0,"Gen Ed"
"4",1032499833,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",36,"At/Above Benchmark","At/Above Benchmark",85,83,0,"Gen Ed"
"5",1078498833,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",30,"At/Above Benchmark","At/Above Benchmark",75,71,0,"Gen Ed"
"6",1012590832,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",75,"On Watch","At/Above Benchmark",31,58,1,"Learning Specialist"
"7",1026591232,5,"Mattapoisett","02739","Star Math","Low Growth, Low Proficiency",28,"Urgent Intervention","Urgent Intervention",4,4,1,"Learning Specialist"
"8",1031108242,5,"Pembroke","02359","Star Math","Low Growth, High Proficiency",15,"At/Above Benchmark","At/Above Benchmark",85,73,0,"Gen Ed"
"9",1094368735,5,"Fall River","02721","Star Math","Low Growth, High Proficiency",30,"At/Above Benchmark","At/Above Benchmark",49,45,1,"Learning Specialist"
"10",1036952436,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",51,"At/Above Benchmark","At/Above Benchmark",80,83,0,"Tier 1 Math Gen Ed"
"11",1025499835,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",70,"At/Above Benchmark","At/Above Benchmark",76,87,0,"Gen Ed"
"12",1002735347,5,"Hanover","02339","Star Math","High Growth, High Proficiency",79,"At/Above Benchmark","At/Above Benchmark",89,95,0,"Gen Ed"
"13",1036305145,5,"Mashpee","02649","Star Math","High Growth, High Proficiency",99,"At/Above Benchmark","At/Above Benchmark",62,98,0,"Gen Ed"
"14",1077906238,5,"Wareham","02538","Star Math","High Growth, High Proficiency",69,"At/Above Benchmark","At/Above Benchmark",80,89,0,"Gen Ed"
"15",1028130434,5,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",4,"At/Above Benchmark","On Watch",70,38,1,"Tier 1 ELA Gen Ed"
"16",1001331437,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",9,"At/Above Benchmark","At/Above Benchmark",64,42,0,"Gen Ed"
"17",NA,5,NA,NA,"Star Math","High Growth, High Proficiency",52,"At/Above Benchmark","At/Above Benchmark",81,84,0,"Gen Ed"
"18",1078958531,5,"Wareham","02558","Star Math","Low Growth, Low Proficiency",24,"Urgent Intervention","Urgent Intervention",1,1,1,"Learning Specialist"
"19",1031499832,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",54,"At/Above Benchmark","At/Above Benchmark",85,88,0,"Gen Ed"
"20",1067499832,5,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",7,"On Watch","Intervention",39,19,0,"Gen Ed"
"21",1016598936,5,"Kingston","02364","Star Math","High Growth, High Proficiency",74,"At/Above Benchmark","At/Above Benchmark",47,70,0,"Gen Ed"
"22",1041961432,5,"Kingston","02364","Star Math","High Growth, High Proficiency",54,"At/Above Benchmark","At/Above Benchmark",67,76,0,"Gen Ed"
"23",1012034430,5,"Halifax","02338","Star Math","High Growth, High Proficiency",94,"At/Above Benchmark","At/Above Benchmark",84,96,0,"Gen Ed"
"24",1022800342,5,"Bourne","02532","Star Math","Low Growth, Low Proficiency",2,"At/Above Benchmark","Intervention",67,24,1,"Tier 1 ELA Gen Ed"
"25",1069993034,5,"Barnstable","02601","Star Math","Low Growth, High Proficiency",4,"At/Above Benchmark","At/Above Benchmark",86,58,0,"Gen Ed"
"26",1056108240,5,"Pembroke","02359","Star Math","Low Growth, Low Proficiency",2,"Urgent Intervention","Urgent Intervention",5,1,1,"Learning Specialist"
"27",1001995334,5,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",14,"At/Above Benchmark","On Watch",49,31,0,"Gen Ed"
"28",1057037837,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",9,"At/Above Benchmark","At/Above Benchmark",98,91,0,"Gen Ed"
"29",1068435538,5,"Wareham","02538","Star Math","High Growth, High Proficiency",75,"At/Above Benchmark","At/Above Benchmark",88,94,0,"Gen Ed"
"30",1094778246,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",35,"At/Above Benchmark","At/Above Benchmark",85,83,0,"Tier 1 Math Gen Ed"
"31",1098651431,5,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",49,"Intervention","Intervention",17,23,0,"Gen Ed"
"32",1022574431,5,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",26,"On Watch","On Watch",31,28,0,"Tier 1 ELA Gen Ed"
"33",1084634436,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",52,"At/Above Benchmark","At/Above Benchmark",56,66,0,"Tier 1 ELA Gen Ed"
"34",1011095831,5,"Wareham","02538","Star Math","Low Growth, High Proficiency",5,"At/Above Benchmark","At/Above Benchmark",91,71,0,"Gen Ed"
"35",1002800340,5,"Bourne","02562","Star Math","High Growth, High Proficiency",57,"At/Above Benchmark","At/Above Benchmark",86,89,0,"Gen Ed"
"36",1004150531,5,"Wareham","02538","Star Math","Low Growth, High Proficiency",24,"At/Above Benchmark","At/Above Benchmark",53,46,0,"Gen Ed"
"37",1096998636,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",2,"At/Above Benchmark","At/Above Benchmark",97,79,0,"Gen Ed"
"38",1080095837,5,"Wareham","02558","Star Math","High Growth, High Proficiency",75,"At/Above Benchmark","At/Above Benchmark",51,74,0,"Gen Ed"
"39",1060895935,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",40,"At/Above Benchmark","At/Above Benchmark",94,93,0,"Gen Ed"
"40",1059161231,5,"Pembroke","02359","Star Math","High Growth, High Proficiency",93,"At/Above Benchmark","At/Above Benchmark",67,92,0,"Gen Ed"
"41",1091499838,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",69,"At/Above Benchmark","At/Above Benchmark",46,66,1,"Learning Specialist"
"42",1086898735,5,"Marshfield","02050","Star Math","Low Growth, Low Proficiency",22,"At/Above Benchmark","On Watch",40,32,1,"Learning Specialist"
"43",1032009142,5,"Carver","02330","Star Math","Low Growth, Low Proficiency",16,"Urgent Intervention","Urgent Intervention",7,4,1,"Tier 1 Math Gen Ed"
"44",1079330231,5,"Marshfield","02050","Star Math","Low Growth, Low Proficiency",3,"At/Above Benchmark","On Watch",67,31,1,"Learning Specialist"
"45",1041099434,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",23,"At/Above Benchmark","At/Above Benchmark",88,81,0,"Gen Ed"
"46",1017443035,5,"Barnstable","02648","Star Math","High Growth, High Proficiency",60,"At/Above Benchmark","At/Above Benchmark",49,62,0,"Gen Ed"
"47",1044135742,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",82,"At/Above Benchmark","At/Above Benchmark",57,82,0,"Gen Ed"
"48",1053774246,5,"Barnstable","02648","Star Math","High Growth, High Proficiency",65,"At/Above Benchmark","At/Above Benchmark",56,72,0,"Gen Ed"
"49",1055448134,5,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",36,"Intervention","Intervention",16,17,0,"Tier 1 ELA Gen Ed"
"50",1056032032,5,"Wareham","02576","Star Math","Low Growth, Low Proficiency",20,"Intervention","Intervention",23,16,1,"Learning Specialist"
"51",1092367135,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",26,"At/Above Benchmark","At/Above Benchmark",66,61,1,"Learning Specialist"
"52",1092072341,5,"Wareham","02538","Star Math","High Growth, High Proficiency",78,"On Watch","At/Above Benchmark",38,66,0,"Gen Ed"
"53",NA,5,NA,NA,"Star Math","Low Growth, High Proficiency",10,"At/Above Benchmark","At/Above Benchmark",88,72,0,"Gen Ed"
"54",1060318844,5,"Middleborough","02346","Star Math","High Growth, High Proficiency",61,"At/Above Benchmark","At/Above Benchmark",69,80,0,"Tier 1 ELA Gen Ed"
"55",1044886342,5,"Bourne","02562","Star Math","Low Growth, Low Proficiency",23,"On Watch","Intervention",31,23,0,"Tier 1 ELA Gen Ed"
"56",1044072347,5,"Bourne","02562","Star Math","High Growth, High Proficiency",72,"On Watch","At/Above Benchmark",26,49,0,"Gen Ed"
"57",1074901048,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",60,"At/Above Benchmark","At/Above Benchmark",67,79,0,"Gen Ed"
"58",1068008141,5,"Carver","02330","Star Math","Low Growth, Low Proficiency",19,"Urgent Intervention","Urgent Intervention",5,4,1,"Learning Specialist"
"59",1053606341,5,"Carver","02330","Star Math","High Growth, High Proficiency",93,"At/Above Benchmark","At/Above Benchmark",66,93,0,"Gen Ed"
"60",1000009146,5,"Carver","02330","Star Math","Low Growth, Low Proficiency",29,"Intervention","Intervention",19,17,0,"Tier 1 Math Gen Ed"
"61",1061708837,5,"Wareham","02571","Star Math","Low Growth, Low Proficiency",10,"On Watch","Intervention",33,17,0,"Gen Ed"
"62",1003011930,5,"Falmouth","02536","Star Math","Low Growth, Low Proficiency",13,"On Watch","Intervention",26,15,1,"Tier 1 Math Gen Ed"
"63",1030560434,5,"Mashpee","02649","Star Math","Low Growth, Low Proficiency",42,"Intervention","Intervention",18,22,0,"Tier 1 Math Gen Ed"
"64",1006798634,5,"Halifax","02338","Star Math","Low Growth, High Proficiency",28,"At/Above Benchmark","At/Above Benchmark",82,78,0,"Gen Ed"
"65",1090705342,5,"Plymouth","02360","Star Math","High Growth, Low Proficiency",60,"Intervention","On Watch",19,31,0,"Gen Ed"
"66",1040337437,5,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",19,"On Watch","On Watch",36,26,0,"Tier 1 Math Gen Ed"
"67",1099468631,5,"Falmouth","02540","Star Math","Low Growth, High Proficiency",26,"At/Above Benchmark","At/Above Benchmark",72,66,0,"Tier 1 Math Gen Ed"
"68",1007918346,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",96,"Intervention","At/Above Benchmark",24,74,0,"Gen Ed"
"69",1027591830,5,"Halifax","02338","Star Math","Low Growth, Low Proficiency",5,"At/Above Benchmark","On Watch",56,27,0,"Gen Ed"
"70",1099735334,5,"Mashpee","02649","Star Math","Low Growth, Low Proficiency",34,"Urgent Intervention","Urgent Intervention",4,5,1,"Learning Specialist"
"71",1057894738,5,"Sandwich","02563","Star Math","High Growth, High Proficiency",52,"At/Above Benchmark","At/Above Benchmark",98,97,0,"Gen Ed"
"72",1078651438,5,"Plympton","02367","Star Math","Low Growth, Low Proficiency",18,"Intervention","Urgent Intervention",14,9,1,"Learning Specialist"
"73",1077103045,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",73,"At/Above Benchmark","At/Above Benchmark",70,86,0,"Gen Ed"
"74",1092591832,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",79,"At/Above Benchmark","At/Above Benchmark",88,94,0,"Gen Ed"
"75",1037576430,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",88,"At/Above Benchmark","At/Above Benchmark",91,97,0,"Gen Ed"
"76",1068794436,5,"Wareham","02532","Star Math","High Growth, High Proficiency",76,"At/Above Benchmark","At/Above Benchmark",60,80,0,"Gen Ed"
"77",1011034236,5,"Middleborough","02346","Star Math","High Growth, Low Proficiency",57,"Intervention","On Watch",24,36,1,"Learning Specialist"
"78",1005222442,5,"Carver","02330","Star Math","High Growth, High Proficiency",91,"Intervention","At/Above Benchmark",18,59,0,"Tier 1 Math Gen Ed"
"79",1058432534,5,"Wareham","02571","Star Math","Low Growth, High Proficiency",38,"At/Above Benchmark","At/Above Benchmark",51,51,0,"Tier 1 ELA Gen Ed"
"80",1067590833,5,"Pembroke","02359","Star Math","Low Growth, Low Proficiency",2,"At/Above Benchmark","Intervention",51,15,0,"Tier 1 ELA Gen Ed"
"81",1011593834,5,"Pembroke","02359","Star Math","Low Growth, Low Proficiency",13,"At/Above Benchmark","Intervention",40,24,0,"Tier 1 Math Gen Ed"
"82",1057008148,5,"Carver","02330","Star Math","Low Growth, Low Proficiency",1,"Intervention","Urgent Intervention",13,1,0,"Tier 1 ELA Gen Ed"
"83",1057193436,5,"Wareham","02571","Star Math","Low Growth, High Proficiency",43,"On Watch","At/Above Benchmark",37,41,1,"Tier 1 ELA Gen Ed"
"84",1021591833,5,"Plymouth","02360","Star Math","Low Growth, High Proficiency",24,"At/Above Benchmark","At/Above Benchmark",99,97,0,"Gen Ed"
"85",1022590833,5,"Plymouth","02360","Star Math","High Growth, High Proficiency",87,"At/Above Benchmark","At/Above Benchmark",97,99,0,"Gen Ed"
"86",1038779245,5,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",12,"On Watch","Intervention",38,23,0,"Gen Ed"
"87",1052499835,5,"Kingston","02364","Star Math","Low Growth, High Proficiency",32,"At/Above Benchmark","At/Above Benchmark",53,50,0,"Tier 1 ELA Gen Ed"
"88",1006020437,6,"Lakeville","02347","Star Math","High Growth, Low Proficiency",85,"Urgent Intervention","Intervention",4,16,1,"Tier 1 Math Gen Ed"
"89",1075766130,6,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",31,"Intervention","Intervention",15,13,1,"Learning Specialist"
"90",1057764137,6,"Wareham","02538","Star Math","Low Growth, High Proficiency",33,"At/Above Benchmark","At/Above Benchmark",54,49,0,"Tier 1 Math Gen Ed"
"91",1063565335,6,"Falmouth","02536","Star Math","High Growth, Low Proficiency",73,"Intervention","On Watch",22,39,1,"Tier 1 Math Gen Ed"
"92",1078067632,6,"Kingston","02364","Star Math","Low Growth, Low Proficiency",4,"Intervention","Urgent Intervention",13,3,1,"Tier 1 Math Gen Ed"
"93",1037017135,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",87,"At/Above Benchmark","At/Above Benchmark",75,89,1,"Learning Specialist"
"94",1057161238,6,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",42,"Intervention","Intervention",16,17,0,"Tier 1 Math Gen Ed"
"95",1074769132,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",36,"At/Above Benchmark","At/Above Benchmark",89,83,0,"Gen Ed"
"96",1096650538,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",7,"At/Above Benchmark","At/Above Benchmark",79,52,0,"Tier 1 Math Gen Ed"
"97",1048028534,6,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",8,"Urgent Intervention","Urgent Intervention",6,2,1,"Learning Specialist"
"98",1013451535,6,"Plymouth","360-5","Star Math","High Growth, High Proficiency",61,"At/Above Benchmark","At/Above Benchmark",91,91,1,"Learning Specialist"
"99",1088325538,6,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",36,"On Watch","On Watch",29,28,1,"Learning Specialist"
"100",1077368736,6,"Middleborough","02346","Star Math","High Growth, High Proficiency",67,"At/Above Benchmark","At/Above Benchmark",77,84,1,"Tier 1 ELA Gen Ed"
"101",1069767134,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",28,"At/Above Benchmark","At/Above Benchmark",84,76,0,"Gen Ed"
"102",1010336938,6,"Carver","02330","Star Math","Low Growth, High Proficiency",44,"At/Above Benchmark","At/Above Benchmark",76,75,0,"Tier 1 ELA Gen Ed"
"103",1050464733,6,"Middleborough","346-2","Star Math","High Growth, High Proficiency",52,"At/Above Benchmark","At/Above Benchmark",42,49,1,"Learning Specialist"
"104",1087530546,6,"Kingston","02364","Star Math","Low Growth, Low Proficiency",7,"On Watch","Intervention",28,10,0,"Tier 1 ELA Gen Ed"
"105",1015021833,6,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",20,"Intervention","Intervention",18,11,1,"Learning Specialist"
"106",1011040132,6,"Middleborough","02346","Star Math","High Growth, High Proficiency",71,"On Watch","At/Above Benchmark",34,51,1,"Learning Specialist"
"107",1064810834,6,"Mashpee","02649","Star Math","Low Growth, Low Proficiency",13,"On Watch","Intervention",25,13,1,"Tier 1 ELA Gen Ed"
"108",1063060334,6,"Wareham","02571","Star Math","Low Growth, Low Proficiency",41,"On Watch","On Watch",34,35,0,"Tier 1 ELA Gen Ed"
"109",1045434442,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",62,"At/Above Benchmark","At/Above Benchmark",53,63,1,"Tier 1 ELA Gen Ed"
"110",1078221036,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",21,"At/Above Benchmark","At/Above Benchmark",93,83,0,"Gen Ed"
"111",1047258630,6,"Barnstable","02635","Star Math","High Growth, Low Proficiency",64,"Urgent Intervention","Urgent Intervention",3,7,1,"Tier 1 Math Gen Ed"
"112",1091563132,6,"Wareham","02571","Star Math","High Growth, Low Proficiency",78,"Urgent Intervention","Intervention",4,13,1,"Learning Specialist"
"113",1074350632,6,"Wareham","02571","Star Math","High Growth, High Proficiency",92,"At/Above Benchmark","At/Above Benchmark",99,99,0,"Gen Ed"
"114",1091767138,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",95,"Intervention","At/Above Benchmark",24,67,0,"Tier 1 Math Gen Ed"
"115",1091566530,6,"Carver","02330","Star Math","Low Growth, Low Proficiency",30,"Intervention","Intervention",15,13,1,"Learning Specialist"
"116",1024813934,6,"Plympton","02367","Star Math","Low Growth, High Proficiency",39,"At/Above Benchmark","At/Above Benchmark",69,68,1,"Tier 1 ELA Gen Ed"
"117",1052566536,6,"Carver","02330","Star Math","High Growth, High Proficiency",54,"At/Above Benchmark","At/Above Benchmark",81,83,0,"Gen Ed"
"118",1033766133,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",41,"At/Above Benchmark","At/Above Benchmark",83,80,0,"Gen Ed"
"119",1055541036,6,"Wareham","02571","Star Math","High Growth, High Proficiency",59,"At/Above Benchmark","At/Above Benchmark",74,79,0,"Gen Ed"
"120",1091865431,6,"Halifax","02338","Star Math","High Growth, High Proficiency",58,"At/Above Benchmark","At/Above Benchmark",80,83,0,"Gen Ed"
"121",NA,6,NA,NA,"Star Math","Low Growth, Low Proficiency",48,"Urgent Intervention","Urgent Intervention",2,4,1,"Tier 1 Math Gen Ed"
"122",1093369331,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",36,"At/Above Benchmark","At/Above Benchmark",67,64,0,"Gen Ed"
"123",1059498832,6,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",41,"Urgent Intervention","Urgent Intervention",6,7,0,"Tier 1 Math Gen Ed"
"124",1030768132,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",80,"At/Above Benchmark","At/Above Benchmark",48,69,0,"Gen Ed"
"125",1016339534,6,"Wareham","02571","Star Math","High Growth, High Proficiency",73,"At/Above Benchmark","At/Above Benchmark",51,68,0,"Tier 1 ELA Gen Ed"
"126",1026339535,6,"Wareham","02571","Star Math","Low Growth, Low Proficiency",24,"At/Above Benchmark","On Watch",48,39,0,"Tier 1 ELA Gen Ed"
"127",1060566333,6,"Duxbury","02332","Star Math","Low Growth, High Proficiency",19,"At/Above Benchmark","At/Above Benchmark",95,84,0,"Gen Ed"
"128",1015861432,6,"Kingston","02364","Star Math","High Growth, High Proficiency",96,"At/Above Benchmark","At/Above Benchmark",81,96,0,"Gen Ed"
"129",1098767136,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",80,"At/Above Benchmark","At/Above Benchmark",91,95,0,"Gen Ed"
"130",1010442036,6,"Wareham","02576","Star Math","Low Growth, High Proficiency",38,"At/Above Benchmark","At/Above Benchmark",56,54,0,"Tier 1 Math Gen Ed"
"131",1077067833,6,"Middleborough","02346","Star Math","Low Growth, Low Proficiency",44,"On Watch","On Watch",34,38,0,"Tier 1 ELA Gen Ed"
"132",1035961435,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",19,"At/Above Benchmark","At/Above Benchmark",55,41,0,"Tier 1 Math Gen Ed"
"133",1077766132,6,"Kingston","02364","Star Math","High Growth, High Proficiency",58,"At/Above Benchmark","At/Above Benchmark",95,94,0,"Gen Ed"
"134",1092566531,6,"Carver","02330","Star Math","Low Growth, High Proficiency",20,"At/Above Benchmark","At/Above Benchmark",59,46,0,"Gen Ed"
"135",1069067733,6,"Bourne","02532","Star Math","High Growth, High Proficiency",95,"At/Above Benchmark","At/Above Benchmark",75,93,0,"Gen Ed"
"136",1091040131,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",77,"At/Above Benchmark","At/Above Benchmark",43,63,0,"Tier 1 ELA Gen Ed"
"137",1016730347,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",93,"Intervention","At/Above Benchmark",18,56,0,"Tier 1 Math Gen Ed"
"138",1001767138,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",62,"At/Above Benchmark","At/Above Benchmark",61,71,0,"Gen Ed"
"139",1020732636,6,"Barnstable","02601","Star Math","Low Growth, Low Proficiency",28,"At/Above Benchmark","On Watch",45,38,0,"Tier 1 ELA Gen Ed"
"140",1085465136,6,"Duxbury","02332","Star Math","High Growth, High Proficiency",83,"At/Above Benchmark","At/Above Benchmark",79,89,0,"Gen Ed"
"141",1094769134,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",3,"At/Above Benchmark","At/Above Benchmark",97,74,0,"Gen Ed"
"142",1005769135,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",5,"At/Above Benchmark","At/Above Benchmark",97,79,0,"Gen Ed"
"143",1060605832,6,"Wareham","02576","Star Math","High Growth, High Proficiency",86,"At/Above Benchmark","At/Above Benchmark",44,71,0,"Tier 1 ELA Gen Ed"
"144",1009212930,6,"Sandwich","02644","Star Math","Low Growth, High Proficiency",30,"At/Above Benchmark","At/Above Benchmark",78,70,0,"Gen Ed"
"145",1071766135,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",49,"At/Above Benchmark","At/Above Benchmark",77,78,0,"Gen Ed"
"146",1009220534,6,"Carver","02330","Star Math","Low Growth, Low Proficiency",49,"On Watch","On Watch",28,33,0,"Tier 1 Math Gen Ed"
"147",1038762437,6,"Kingston","02364","Star Math","High Growth, High Proficiency",88,"At/Above Benchmark","At/Above Benchmark",81,92,0,"Gen Ed"
"148",1089766135,6,"Middleborough","02344","Star Math","High Growth, Low Proficiency",51,"On Watch","On Watch",27,33,0,"Tier 1 Math Gen Ed"
"149",1004220033,6,"Wareham","02576","Star Math","High Growth, High Proficiency",81,"At/Above Benchmark","At/Above Benchmark",56,77,0,"Gen Ed"
"150",1081262237,6,"Wareham","02571","Star Math","Low Growth, Low Proficiency",27,"On Watch","On Watch",39,33,0,"Tier 1 Math Gen Ed"
"151",1081565335,6,"Falmouth","02536","Star Math","Low Growth, Low Proficiency",26,"At/Above Benchmark","On Watch",44,37,0,"Tier 1 ELA Gen Ed"
"152",1062766135,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",61,"At/Above Benchmark","At/Above Benchmark",47,58,0,"Tier 1 ELA Gen Ed"
"153",1002861437,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",33,"At/Above Benchmark","At/Above Benchmark",64,60,0,"Tier 1 Math Gen Ed"
"154",1038965141,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",83,"At/Above Benchmark","At/Above Benchmark",46,70,0,"Gen Ed"
"155",1060268332,6,"Carver","02330","Star Math","Low Growth, Low Proficiency",20,"Intervention","Intervention",20,13,0,"Tier 1 ELA Gen Ed"
"156",1008566537,6,"Carver","02330","Star Math","High Growth, High Proficiency",67,"On Watch","At/Above Benchmark",37,52,0,"Tier 1 ELA Gen Ed"
"157",1064566530,6,"Carver","02330","Star Math","High Growth, Low Proficiency",67,"Intervention","On Watch",16,29,0,"Tier 1 Math Gen Ed"
"158",1014728433,6,"Mashpee","02649","Star Math","Low Growth, Low Proficiency",7,"Intervention","Urgent Intervention",18,6,1,"Learning Specialist"
"159",1068409833,6,"Falmouth","02536","Star Math","High Growth, High Proficiency",84,"At/Above Benchmark","At/Above Benchmark",44,69,0,"Tier 1 ELA Gen Ed"
"160",1012630037,6,"Carver","02330","Star Math","High Growth, High Proficiency",81,"At/Above Benchmark","At/Above Benchmark",77,88,0,"Tier 1 ELA Gen Ed"
"161",1013831638,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",67,"At/Above Benchmark","At/Above Benchmark",55,68,0,"Gen Ed"
"162",1011766138,6,"Plymouth","02360","Star Math","Low Growth, High Proficiency",48,"At/Above Benchmark","At/Above Benchmark",85,84,0,"Gen Ed"
"163",1087590835,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",63,"At/Above Benchmark","At/Above Benchmark",96,96,0,"Gen Ed"
"164",1090865430,6,"Halifax","02338","Star Math","Low Growth, Low Proficiency",2,"At/Above Benchmark","On Watch",75,32,1,"Learning Specialist"
"165",1015222443,6,"Carver","02330","Star Math","Low Growth, High Proficiency",6,"At/Above Benchmark","At/Above Benchmark",80,52,0,"Tier 1 ELA Gen Ed"
"166",1077566534,6,"Carver","02330","Star Math","High Growth, High Proficiency",88,"At/Above Benchmark","At/Above Benchmark",71,88,0,"Gen Ed"
"167",1046767138,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",51,"At/Above Benchmark","At/Above Benchmark",59,64,0,"Tier 1 ELA Gen Ed"
"168",1084766130,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",59,"At/Above Benchmark","At/Above Benchmark",72,78,0,"Tier 1 ELA Gen Ed"
"169",NA,6,NA,NA,"Star Math","Low Growth, High Proficiency",10,"At/Above Benchmark","At/Above Benchmark",71,50,0,"Tier 1 Math Gen Ed"
"170",1045767137,6,"Plympton","02367","Star Math","High Growth, High Proficiency",54,"At/Above Benchmark","At/Above Benchmark",51,58,0,"Gen Ed"
"171",1091822736,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",53,"At/Above Benchmark","At/Above Benchmark",84,84,0,"Gen Ed"
"172",1060767134,6,"Plymouth","02360","Star Math","High Growth, High Proficiency",58,"At/Above Benchmark","At/Above Benchmark",61,68,0,"Tier 1 Math Gen Ed"
"173",1048736237,6,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",4,"At/Above Benchmark","Intervention",48,16,0,"Tier 1 ELA Gen Ed"
"174",1061766134,6,"Plymouth","02360","Star Math","Low Growth, Low Proficiency",3,"Intervention","Urgent Intervention",22,4,1,"Tier 1 ELA Gen Ed"
"175",1032437531,6,"Sandwich","02537","Star Math","High Growth, High Proficiency",96,"At/Above Benchmark","At/Above Benchmark",46,83,0,"Tier 1 Math Gen Ed"
"176",1008736334,7,"Sandwich","02563","Star Math","High Growth, High Proficiency",53,"At/Above Benchmark","At/Above Benchmark",71,74,0,"Gen Ed"
"177",1054614846,7,"Plymouth","02360","Star Math","High Growth, High Proficiency",73,"At/Above Benchmark","At/Above Benchmark",47,63,0,"Gen Ed"
"178",1075035431,7,"Plymouth","02360","Star Math","Low Growth, High Proficiency",40,"At/Above Benchmark","At/Above Benchmark",80,76,0,"Gen Ed"
"179",1034126245,7,"Plymouth","02360","Star Math","High Growth, High Proficiency",71,"At/Above Benchmark","At/Above Benchmark",46,60,1,"Learning Specialist"
"180",1050234930,7,"Lakeville","02347","Star Math","High Growth, High Proficiency",63,"At/Above Benchmark","At/Above Benchmark",94,93,0,"Gen Ed"
"181",1004035432,7,"Plymouth","02360","Star Math","High Growth, High Proficiency",95,"At/Above Benchmark","At/Above Benchmark",43,76,0,"Tier 1 Math Gen Ed"
"182",1049229437,7,"Wareham","02538","Star Math","Low Growth, Low Proficiency",20,"At/Above Benchmark","On Watch",42,31,0,"Tier 1 Math Gen Ed"
